Date,FOODS,ENERGY,MAT_CHEM,AUTO,IT_SERV,BANKS,FIN_EX_BANKS,REAL_ESTATE,vol_BANKS,sent_BANKS,vol_AUTO,sent_AUTO,vol_REAL_ESTATE,sent_REAL_ESTATE,vol_ENERGY,sent_ENERGY,vol_MAT_CHEM,sent_MAT_CHEM,vol_FOODS,sent_FOODS,vol_IT_SERV,sent_IT_SERV,vol_FIN_EX_BANKS,sent_FIN_EX_BANKS,note
2024-03-31,0.074390817580582,0.2552977294038020,0.0911679468812369,0.309300312448455,0.0921963495868354,0.2398340872431430,0.2834747608333680,0.2596376097447810,1596.0,-1.003465406217340,227993.0,-0.9170494177236240,1555.0,0.8459024719853610,47664.0,-1.0246810574342300,2172.0,0.608230466948008,89258.0,-0.7155507983772290,260585.0,-1.1928557849999900,31256.0,-0.04342798995163430,
2024-06-30,0.0075866943356981,0.0596736998788589,0.0097746324515721,-0.1039014757903590,0.0200121029567235,0.1082797243935560,0.1078105589934990,-0.0924246994831321,1063.0,-0.8914812985908620,223620.0,-1.105742649964690,1391.0,1.1285285470839200,49309.0,-1.415650770919420,2416.0,-0.4142061805012200,81023.0,-0.6821270281428830,256032.0,-1.3426191525037600,32082.0,-0.10812429721660500,
2024-09-30,-0.0086376665816718,-0.1245713519235030,-0.0180470308831388,-0.1973568352741960,-0.0125322061723718,-0.1519240796095840,-0.11821327272364,-0.0438733968347886,1248.0,-0.1515242377599350,253587.0,-1.1713649355600200,1428.0,0.8789893774827430,59423.0,-1.7486438533385500,2803.0,-0.2077516995390160,84375.0,-0.8275673063062340,274734.0,-1.2833728400458100,28882.0,-0.3100746188435100,
2024-12-31,-0.0028958819763822,0.036675478558406,-0.0568577636817213,0.1305668774182860,0.0761326990472195,0.1971806711977050,0.1071404952323820,0.0007819627662897,633.0,-0.7277636148812860,152411.0,-1.0315510331392200,888.0,0.6980876602243740,39902.0,-1.8298702274071400,1862.0,-0.2840810102219590,58900.0,-0.8596688338367010,192759.0,-1.3042023677878200,16428.0,-0.9276057001609220,
2025-03-31,-0.019164813342277,0.0,-0.0767649156287006,-0.0973446440119065,-0.0475956587516694,0.0786803096426407,0.0090059493355951,0.0488149783730822,1072.0,0.4625893746644230,234259.0,-1.0875093212907300,1419.0,0.9234614479918280,53376.0,-1.4102696499102700,2117.0,-0.003251648474082260,81536.0,-0.6142412012476420,265391.0,-1.1196046212972900,33651.0,-0.30426118969386300,
2025-06-30,0.045444457585523,-0.0707752266473811,0.0465532117575886,-0.0081177513261039,0.1408513330294080,-0.0148795236916097,0.0192953992863191,0.0439337732211999,448.0,-0.3092823911146730,2296.0,-0.0254027424887766,55.0,0.5593979980615880,33092.0,-2.787971731541970,1208.0,-0.5004704044400820,52.0,1.7853785541208800,10205.0,0.4636937437848660,17783.0,-0.5509624442577960,"rescued:win=21d,end_back=0"
2025-09-30,0.0308494754394192,0.2261123808080110,0.0562478875122334,0.0956343064017488,0.0442518667264248,0.1498584026261690,0.0791446735269332,0.1263218997238270,798.0,-0.3749089192599940,228325.0,-1.0003334497677100,1462.0,0.5599032198113300,43449.0,-1.2241226586891200,1805.0,0.16358001878229500,79766.0,-0.6026808463756580,252444.0,-1.0876510026620800,28922.0,-0.6557937399760480,
2025-12-31,0.0328219518531796,0.1389023188373100,0.0215132156068502,0.1114530296569840,-0.0303160333130847,0.1004048378440170,0.0419213899635551,0.0978185423235302,1058.0,-1.5344399517758800,1978.0,0.21248560462298600,40.0,1.9968406419215400,22484.0,-1.2620083615390000,1500.0,-1.3118039942850900,55.0,-0.014488638509501500,9964.0,0.5176228472505750,17577.0,-0.29136906706934100,nowcast:2025-12-11->2025-12-18
